record_id,country_code,published_at,url,title,speaker,content_chars,score,score_reasoning,war_related,confidence,source_kind,language,model,response_id,scored_at,content_hash,is_legacy
4acda5ec40eb2bea,UK,2014-07-28,,,,5861,2.0,发言稿中提到英国将派遣战斗小组参与北约军事演习，使用了‘right’‘pleased’‘sustained and substantial support’等措辞，表明对北约集体安全的明显支持，且涉及大国俄罗斯和北约盟国，正面情绪加权较高。,True,,legacy_uk_news_release,en,legacy_import,,,108c7f3f18f2f321092e863978755242f28be477,True
da6d2ae9db025959,UK,2014-07-29,,,,7349,-2.0,使用‘completely unacceptable’‘strong message’等措辞，明确反对俄罗斯军事行动并强化北约合作，尤其涉及大国俄罗斯，负面情绪权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,3fbc8a26838be6e51b0df007084cddec988ab0a6,True
bd8e32b181b9ab9f,UK,2014-07-30,,,,20665,2.0,发言稿中多次提到军事合作，例如‘welcome the aspiration behind this maxim’（指非洲主导的解决方案）以及对北约与联合国在和平keeping方面的合作表示赞赏。整体语气明显积极，涉及大国如美国、欧盟和非洲联盟，因此正面情绪权重较高。,True,,legacy_uk_news_release,en,legacy_import,,,00a445c223357f4b4852d87edc44f33e0cf29a60,True
69295cd138f798f9,UK,2014-07-31,,,,7481,-2.0,发言稿中涉及叙利亚冲突和南苏丹和平谈判，使用了‘condemning’‘brutal campaign’等措辞，明确批评暴力行为，且涉及大国和地区安全问题，负面权重较高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,0a93570fe273a8b6a26ece5b7325ede444114727,True
bebb8eba52e6d173,UK,2014-08-01,,,,3991,-2.0,使用‘extremely depressing’‘very serious indeed’等措辞表达对加沙停火协议破裂的明显消极情绪，且涉及中东地区安全议题，符合军事类别的定义。,True,,legacy_uk_news_release,en,legacy_import,,,c1ce94ef75be2edcfd29d5e47621627c0d452dfd,True
5b77033bb654dde3,UK,2014-08-03,,,,1828,-2.0,使用‘appalled’表达强烈震惊，且明确提及军事冲突和人员伤亡，涉及大国以色列，负面权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,7177ffb258fb548c503a60451615d365bed24071,True
0d8861f978f01e70,UK,2014-08-04,,,,30526,-2.0,发言稿中提到‘使用更先进的军事装备’以及‘呼吁亚美尼亚和阿塞拜疆立即采取行动减少紧张局势’，并明确涉及大国俄罗斯的势力范围（纳戈尔诺 - 卡拉巴赫问题），整体语气明显消极，体现对地区安全的高度担忧。,True,,legacy_uk_news_release,en,legacy_import,,,eaa306c8a94436a5d0096b42e2b17992cc08a3b7,True
e37422ae961d0d1f,UK,2014-08-05,,,,1873,1.0,提到‘ceasefire’和‘Israeli Defence Force out of Gaza’，措辞带有略微积极的军事进展意味，但整体仍谨慎。,True,,legacy_uk_news_release,en,legacy_import,,,098dddaadf1b276c0ca6ad7c5337fa7c1c01e419,True
a103c0fdb093d72b,UK,2014-08-06,,,,14901,-2.0,发言稿中涉及军事主题的内容多为负面，如‘强烈谴责分离主义暴力’‘俄罗斯提供武器支持分离主义武装’等，使用了‘condemn’‘violence’‘destabilise’等词汇，语气明显消极，且涉及大国（俄罗斯），负面权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,d2b9df4938551a887ba1e5d8bd2fe9d2d82596b7,True
77bfad80e66ab01f,UK,2014-08-07,,,,19430,-2.0,发言稿中涉及军事主题的内容主要体现在对俄罗斯制裁的回应和对ISIL暴力行为的谴责。在'HMG reaction to Russian sanctions'中，英国明确表示‘没有理由实施这些制裁’，并呼吁俄罗斯停止对乌克兰的破坏稳定行为，语气明显消极（-2）。而在'FCO Minister condemns ISIL brutality'中，使用了‘condemn’等强烈措辞批评ISIL的暴力行为，但由于这是针对恐怖组织的谴责，并未直接涉及国家间军事关系，因此权重较低。综合加权后，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,77b98b807da41ef2465fdb455b482365f22d538d,True
29b1c8e30e4caaaf,UK,2014-08-08,,,,8446,-3.0,发言稿中多次使用‘deeply concerned’‘strongly urge’等措辞，明确反对俄罗斯军事干预乌克兰，并谴责其军售和军事行动，整体情绪极度消极。,True,,legacy_uk_news_release,en,legacy_import,,,7a4024b0d31828341e4160338e7fb5eef23bd6f3,True
a3a80f20a6767f0d,UK,2014-08-09,,,,5474,-2.0,在加沙地带相关声明中，使用‘very concerned’和‘immediately to return to a cease-fire’等措辞，表达对冲突升级的明显担忧；同时在伊拉克问题中提到‘RAF将参与空投援助’及与库尔德武装合作，但整体语气仍偏消极，因未涉及直接军事行动支持。大国未明确提及，权重为1.0。,True,,legacy_uk_news_release,en,legacy_import,,,d6d9fbd50fd0276229a4767715aa31e01590676a,True
ed08e6fa7f798d66,UK,2014-08-10,,,,1592,-2.0,使用了‘contest towns and villages’‘defending these areas’等军事冲突相关措辞，且明确提及ISIS恐怖分子与伊拉克、库尔德武装力量的对抗，整体语气明显消极，尤其涉及大国美国的军事行动，负面权重更高。,True,,legacy_uk_news_release,en,legacy_import,,,981c26e407a91fc523617b185448b0956b0acd6f,True
3415fbf23ab007d6,UK,2014-08-11,,,,6212,-2.0,发言稿中涉及军事内容，如‘ISIL威胁’、‘Tornados用于监控’、‘向库尔德武装提供装备’等。措辞包括‘tackle the broader threat’和‘counter ISIL forces’，语气明显消极且针对安全问题，加权后判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,ba726ac5455cd857ef5ca8265428ae890703d2d3,True
59f10e7bc36a9c25,UK,2014-08-12,,,,4032,-2.0,使用‘Russia must cease its support’和‘critical military re-supplies’等措辞，明确反对俄罗斯行为并对军事援助表达警惕，涉及大国俄罗斯，负面权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,96efab70bf6ee2c1511ee7d352b403fe6a428492,True
0927f65451b1b586,UK,2014-08-13,,,,3880,-1.0,提及英国提供2架C130运输机运送23吨援助物资，但整体语境为缓解人道主义危机，军事相关内容有限且未有明显负面或正面情绪，判断为略微消极。,True,,legacy_uk_news_release,en,legacy_import,,,7deff86f1bd5e2bfd5747ec4821bc14efa0c9c5a,True
97f814feb44e6955,UK,2014-08-14,,,,1183,-1.0,提到‘结束火箭弹袭击’和‘以色列应放松限制’，措辞带有一定负面情绪，但整体语气仍保持外交礼貌，未出现强烈批评。,True,,legacy_uk_news_release,en,legacy_import,,,078e83e52b7df02845d24754f63d0cbfdc09929d,True
17c43842d417641a,UK,2014-08-15,,,,4610,-2.0,使用‘appalled’‘terrorists’‘brutal actions’等负面措辞描述军事威胁，明确谴责恐怖主义行为，并强调国际社会需采取措施应对。虽然语气强烈，但未直接涉及英国自身的军事行动，因此判定为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,89903e53878416ae9e1f9ced800c617335b7595b,True
b030580dd7b24169,UK,2014-08-16,,,,7390,0.0,无相关内容,False,,legacy_uk_news_release,en,legacy_import,,,2531a08925eced283923e6f6ae0014681bd76de0,True
146f2cd5549ddb45,UK,2014-08-17,,,,5128,0.0,无相关内容,False,,legacy_uk_news_release,en,legacy_import,,,6396d8344e17071c49542d0824c7e87b1a219fe0,True
49bafd2e3e279374,UK,2014-08-18,,,,8889,-2.0,使用‘unacceptable violation’‘withdraw military personnel’等否定词，明确反对俄罗斯军事入侵乌克兰，且对象为大国，负面权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,cb688c0a1ccfcf1183a7b8bd264c9b80c24d00b6,True
c157d989e606d71a,UK,2014-08-19,,,,5299,-2.0,发言中提到‘attacks on aid workers’为‘war crime’，并使用‘strongly support’民主制度解决争端，但整体语气对军事冲突和安全局势表达明显担忧，尤其涉及大国巴基斯坦和联合国相关事务，负面权重较高。,True,,legacy_uk_news_release,en,legacy_import,,,d0b67d1f05f3605d8877fefa8dd408da4db7c415,True
bc6ec7949f79b4d1,UK,2014-08-20,,,,1965,-2.0,使用‘appalling example of the brutality’‘direct threat to the UK’s national security’等措辞，明确表达对恐怖组织的强烈批评，涉及军事安全领域，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,54ede91df624f847c9537f6d8b6dd34082112b9a,True
f847fab534130155,UK,2014-08-21,,,,5684,-1.0,发言稿提到‘冲突预防’的重要性，并指出安理会在应对早期预警方面存在不足，整体语气略显消极，但未直接批评特定国家或行为。,True,,legacy_uk_news_release,en,legacy_import,,,b8767c44990c64bfff9f0d88078d7b7fbf522d73,True
93bdb2f2f461bd19,UK,2014-08-22,,,,1914,0.0,无相关内容,False,,legacy_uk_news_release,en,legacy_import,,,5a7327227206534abbfcd03d852dbae5cbf02262,True
af63eee4c2fdba87,UK,2014-08-23,,,,5377,-2.0,发言稿中涉及‘condemns the attack’和‘deeply concerned by Russian convoy entering Ukraine’，分别使用了‘utterly reprehensible’和‘provocative act’等措辞，对军事安全议题表达了明显消极态度。尤其俄罗斯车队进入乌克兰事件被直接批评，且对象为大国，负面权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,fbd4faef477c5666133db76c0992203aa85b51fb,True
0434a594a37996f7,UK,2014-08-25,,,,7434,0.0,无相关内容,False,,legacy_uk_news_release,en,legacy_import,,,b2f24d8941e65f6b9b5f04c1d2b11f012009aea5,True
a934d03e5df39e2e,UK,2014-08-26,,,,5768,-2.0,发言稿中涉及军事内容主要为谴责暴力和冲突，使用‘strongly condemn’‘violence undermines national security’等措辞，且对象为利比亚等地区，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,37a35442cbf5da151381ecdd9cf2aa39d29a21b8,True
059026ceb5a96fc7,UK,2014-08-27,,,,5993,1.0,发言中提到‘no place for political violence’，并呼吁双方落实协议，语气略微积极，涉及军事冲突的结束与和平进程。,True,,legacy_uk_news_release,en,legacy_import,,,76a3ea178adb4f4ff7d5d82fcb6f2901b1872400,True
67ec29142b420ee4,UK,2014-08-28,,,,13795,-2.0,使用了‘deeply alarmed’‘clear violation’‘immediate withdrawal’等强烈批评措辞，明确反对俄罗斯军事干预乌克兰，且对象为大国，负面权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,9f6f05e215fb4e45186562e557502db50c35cb14,True
fb9dca6d0da0e2ad,UK,2014-08-29,,,,11489,-1.0,在发言稿中，军事相关内容主要涉及对科索沃和伊拉克的安全局势表态。英国对科索沃警察、EULEX 和 KFOR 的专业性表示赞赏（'commend the professionalism'），但同时谴责了米特罗维察南部的暴力事件（'condemn the violence'）。此外，强调了对伊拉克反恐行动的支持（'continued support for the Iraqi authorities in their efforts against terrorism'）。整体语气略微消极，因负面情绪加权后得分为 -1。,True,,legacy_uk_news_release,en,legacy_import,,,aba39553767dc750e8dad617f6718b979a03ea81,True
8a492895748ff508,UK,2014-09-01,,,,6783,-2.0,发言稿中涉及以色列在约旦河西岸的土地征用问题，使用了‘deplores’‘illegal under international law’‘serious damage’等措辞，明确反对该行为，语气明显消极，且对象为大国以色列，负面权重更高。,True,,legacy_uk_news_release,en,legacy_import,,,fc2f1cd6ddfbcdc70e6473f5b6fd994851704e8a,True
c3c5352eaf0a8d13,UK,2014-09-02,,,,24364,2.0,发言稿中提到北约峰会的重要性，强调对集体防御的承诺，并呼吁盟国增加国防开支。使用了‘remain the world’s most formidable military alliance’等积极措辞，整体语气明显正面，且涉及大国如美国、俄罗斯和北约成员国，因此加权后得分为明显积极。,True,,legacy_uk_news_release,en,legacy_import,,,03bcd5ea80f6a6a734c637c49e39871d9e557aa2,True
5210518e76b2ba6d,UK,2014-09-03,,,,1456,2.0,"发言中提到‘substantial package of military, security and development assistance’以及‘regional coordinated border patrols’，并强调‘regional coordination’对抗极端分子的重要性，语气明显积极。此外，使用‘reiterate our common stance’表明军事合作的坚定立场，整体情绪明显正面。",True,,legacy_uk_news_release,en,legacy_import,,,69a9670bcdee4b6b73640fe61ff0683b0984bc5c,True
01275bd931d27a42,UK,2014-09-04,,,,2424,2.0,在涉及叙利亚救援设备的发言中，英国提供了超过150万英镑的非致命性设备，措辞如‘pleased to announce’和‘essential support’表明明显积极态度，且对象为叙利亚，权重正常计算，整体判断为明显积极。,True,,legacy_uk_news_release,en,legacy_import,,,f8235323495066cbe5e05aec012e9d9c8cbcc6ae,True
dd16326eab7a8a33,UK,2014-09-05,,,,28728,-2.0,发言稿中提到‘we have to have a comprehensive response to the ISIL challenge’和‘Britain has made no commitment to take part in any air strikes as yet’，涉及军事合作与冲突应对，但语气偏向谨慎和保留，未明确支持升级军事行动。此外，‘pledged to provide strong support to help Ukraine improve its own security’表明对乌克兰安全的支持，但整体措辞仍显克制。综合加权后判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,ebf8d357e4a0c15c1f6c011c3f5c29725bbd78f5,True
bd57d8f60b8c5504,UK,2014-09-08,,,,15175,-2.0,"发言稿中提到‘attacks against, and military use of, schools’以及‘children being targeted, coerced and exploited during conflict’，使用了‘horrifying scale of violations’‘barbaric abuses’等措辞，表达了对军事冲突中儿童受害情况的强烈关切，尤其涉及叙利亚和尼日利亚的危机。整体语气明显消极，符合明显消极的标准。",True,,legacy_uk_news_release,en,legacy_import,,,d725c25104b8b8ee672065446415c60b39522c27,True
090f46b438931f3f,UK,2014-09-09,,,,3171,-1.0,提及伊拉克的安全挑战和恐怖主义威胁，使用‘serious security challenges’‘threat posed by the Islamic State’等措辞，整体语气略微消极。,True,,legacy_uk_news_release,en,legacy_import,,,274be0a69c15f058adda888c86e55507507f2d91,True
b43e141efee59dac,UK,2014-09-10,,,,11667,-2.0,在涉及叙利亚使用氯气的发言中，使用了‘condemns’‘outrage’等强烈负面措辞，并明确指责阿萨德政权违反国际公约，语气明显消极。此外，军事合作虽在罗马尼亚相关发言中被提及，但整体情绪为积极，权重较低。综合加权后，军事主题总体得分为 -2。,True,,legacy_uk_news_release,en,legacy_import,,,c7d6b8f901eb7d553e89e15c57714746d79343d5,True
4e78558b779ba8ef,UK,2014-09-11,,,,15834,-2.0,发言稿中涉及军事内容主要集中在对俄罗斯的批评，包括‘condemnation of the illegal annexation of Crimea’和要求俄罗斯‘removal of Russian troops and equipment’。这些措辞明显负面且针对大国（俄罗斯），因此判定为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,f2320a0a6b026e085e76c88d39d450e709488b5f,True
157037f5689347c2,UK,2014-09-12,,,,4258,-3.0,使用‘cannot stand by’‘tramples over international law’等强烈批评措辞，明确反对俄罗斯军事行动，且涉及大国俄罗斯，负面权重更高，整体判断为极度消极。,True,,legacy_uk_news_release,en,legacy_import,,,072e0d7aad89b1f2acf5364691ac5ea314584e51,True
f5f06fda7e8db0bc,UK,2014-09-15,,,,10842,-2.0,发言稿中提到‘Iran’s clear breaches of its international obligations’以及‘continued failure to respond to the concerns of the international community’，并使用‘urge’和‘call on’等措辞，对伊朗军事相关行为表示明显消极态度。同时涉及大国（伊朗），负面情绪权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,999354b3bdd12a60c3c374c90bca5ab46c55134d,True
82ef4346fc2590e4,UK,2014-09-16,,,,643,2.0,提及共同打击ISIL及乌克兰危机的解决支持，确认了法英合作的积极状态，使用‘excellent state’评价军事与国际安全合作，整体判断为明显积极。,True,,legacy_uk_news_release,en,legacy_import,,,7c7babba7080d67579b5698206a8a436e6cc3857,True
c6278d3adceba39f,UK,2014-09-17,,,,6112,-2.0,发言稿中提到‘UK Armed Forces have played a pivotal role’，但整体语气偏信息性；同时在南苏丹问题上使用了‘those in breach will be held to account for their actions’的警告措辞，涉及军事问责，负面情绪加权后判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,ea4cb27f2875fef4a250e9b56858e0bddd45f88c,True
75179fffc0146f1b,UK,2014-09-18,,,,32737,1.0,发言稿中涉及军事合作与地区安全，如英国对索马里国家军队的支持、对阿富汗安全部队的培训和资金援助。这些表述语气略微积极，例如‘key role to play in bringing long term peace and security’和‘commitment to lead and underwrite the provision of treatment beds’，但未达到强烈支持的程度，因此评分为 +1。,True,,legacy_uk_news_release,en,legacy_import,,,60173c9cfe187190da12b9ace7a104786316e08b,True
b9d48cb19fd581a1,UK,2014-09-19,,,,12125,2.0,发言稿中多次使用‘strongly support’‘working closely with allies’等积极措辞，尤其是在军事合作和打击ISIL方面表现出明确支持态度，整体情绪明显积极。,True,,legacy_uk_news_release,en,legacy_import,,,ce575181a8fe6d9ef4c9315d6afe770710505dd8,True
ed031e8856f445db,UK,2014-09-21,,,,377,-3.0,使用‘condemns’和‘committed to working with... to defeat terrorism’，明确反对恐怖主义并强调军事合作打击极端行为，语气强烈且涉及安全议题，整体判断为极度消极。,True,,legacy_uk_news_release,en,legacy_import,,,0c55dd0eb9246cb7f5e70972e5e82d596c587771,True
f27dfa7da9acbb66,UK,2014-09-22,,,,4993,1.0,在沙特国庆日演讲中提到英国将参与国际反恐联盟，语气略微积极，使用了‘pleased to say’和‘look forward to’等措辞，但未涉及强烈军事合作承诺。,True,,legacy_uk_news_release,en,legacy_import,,,b7ae3ab78fdf0a48ac4ea696edef07c728957c8b,True
638373d2ef98a1d0,UK,2014-09-23,,,,12571,-2.0,使用‘condemn’‘reject’等否定词，明确反对利比亚的暴力和外部干涉，且涉及多个大国，负面权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,98596cb4c9b6117774ba89cc2794c0306589c00c,True
14ffea23c5fe52af,UK,2014-09-24,,,,32741,-2.0,发言稿中涉及叙利亚和伊拉克的军事冲突，明确反对阿萨德政权并强调对温和反对派的支持，使用了‘must be crushed’‘cannot be the answer’等措辞。同时提到英国提供3000万英镑支持反对派控制区域，并宣布进一步增加1600万英镑援助。整体语气明显消极，尤其针对暴力和恐怖主义行为，且涉及大国（如美国、俄罗斯及中东地区国家），负面权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,a2ce8dfba447b86ea333dcf319027f1cbbaf8c46,True
9fcdfc9267a91b2e,UK,2014-09-25,,,,19721,2.0,军事合作和正面评价在多个问答中体现，例如‘Steppe Eagle’军演中的‘landmark achievement’‘highly appreciates’，以及英国对叙利亚反对派的支持。尽管涉及大国（如美国、俄罗斯），但未出现明显负面措辞，整体加权后为明显积极。,True,,legacy_uk_news_release,en,legacy_import,,,8e776efab05752c22f3e821b29fc60fc8a8b457c,True
bb96ebf3f316aa3d,UK,2014-09-26,,,,15705,-2.0,发言稿中涉及军事相关内容较少，但提到‘armed groups in separatist - held parts of eastern Ukraine’和‘human rights abuses’，使用了‘strongly condemn’等措辞，态度明显消极。虽未直接提及大国，但乌克兰局势涉及俄罗斯，权重较高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,d4f8aacf2962448ab771e7759a0418f5d058c293,True
74985daf509f91dc,UK,2014-09-27,,,,2880,-2.0,发言稿中提到‘confront ISIL’和‘threaten the region’，使用了负面措辞，且涉及大国和地区安全议题，加权后整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,78688f046a2dd34e32f9dac05d66c2c9160758b2,True
1cdfcab16c4f1733,UK,2014-09-28,,,,1242,0.0,无相关内容,False,,legacy_uk_news_release,en,legacy_import,,,3dc75dec3fafc707c2523da0a60a75731e6d69ab,True
a782ed12b1dcb580,UK,2014-09-29,,,,8345,-1.0,提及利比亚和平谈判，使用‘serious challenges’‘violence and extremism’等措辞，表达对安全局势的担忧，但整体语气仍保持外交克制，判断为略微消极。,True,,legacy_uk_news_release,en,legacy_import,,,881b2cd6398d367490c8d44972e9d851076c4379,True
32990cadbfc356dd,UK,2014-10-01,,,,2074,0.0,无相关内容,False,,legacy_uk_news_release,en,legacy_import,,,a27261ea2e0c18dac77071a12da5b0fdc9d59abb,True
1db00ebb5808c934,UK,2014-10-02,,,,12541,1.0,涉及英国军队和医务人员在塞拉利昂抗击埃博拉的贡献，发言中使用了‘huge contribution made by British troops and medics’，以及‘new capacity including health facilities’，表达出积极支持和协调国际合作态度，涉及大国且体现了军事实力及安全保障的积极贡献，因此略微积极评分1。未见明显消极军事情绪。,True,,legacy_uk_news_release,en,legacy_import,,,18186c6fe98e2a3afa89ada760a189a19c9f9279,True
fa705023544c1844,UK,2014-10-03,,,,10905,-2.0,发言稿中提到‘deplores’以色列定居点计划，明确反对并使用负面措辞，涉及地区安全问题，且对象为大国（以色列），因此判定为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,da89ef72fafcc7617674f5963e412310d9d16382,True
74a19caf0d4040ff,UK,2014-10-06,,,,5756,-2.0,发言稿中涉及军事议题，如‘condemn this attack’‘grave concern’等措辞，尤其在直布罗陀水域事件中明确反对西班牙的军事挑衅行为，整体语气明显消极且涉及大国，负面权重较高。,True,,legacy_uk_news_release,en,legacy_import,,,f4194f9f5732d3b7e40ee02c1b417a37a3a8603d,True
3e90ac581a3cf546,UK,2014-10-07,,,,4567,1.0,提及以色列的自卫权及加沙冲突，使用‘determination to stand by Israel’s right to self defence’等措辞，态度略微积极。,True,,legacy_uk_news_release,en,legacy_import,,,0eb45a863a68bc0ab6237046b41816d8dcc5b60d,True
d3e35512d155b676,UK,2014-10-08,,,,6188,-2.0,发言稿中涉及中东地区安全问题，如‘settlement building’和‘relocation of Bedouin communities’对巴以冲突及和平进程的威胁，使用了‘deep concern’‘serious jeopardy’等措辞，语气明显消极，且对象为大国以色列，负面权重更高。,True,,legacy_uk_news_release,en,legacy_import,,,e153d6af1bc746601caad7bbd52c7fd89ff4ba6e,True
e4c8de43ece93cc9,UK,2014-10-09,,,,20393,-2.0,发言稿中涉及‘condemn the continued attacks’‘Russia’s aggression against Ukraine’等表述，明确反对军事冲突与侵略行为，且对象为大国（俄罗斯），负面权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,ed897513120184ec5b7cc5e9c8349ecef140440a,True
115aa93ee9d56335,UK,2014-10-10,,,,11444,2.0,发言稿中提到英国将部署750名军事人员协助应对埃博拉疫情，措辞如‘welcome’‘strongly support’表明对国际军事合作的积极态度，涉及大国美国和法国的合作，正面情绪权重较高。,True,,legacy_uk_news_release,en,legacy_import,,,601bb4895958d2b050c949f0725b22e9021c38ef,True
3296e6c6c4f9f9d2,UK,2014-10-13,,,,14531,2.0,发言稿中提到英国资助库尔德战士培训以对抗IED，明确表达支持并使用‘vital support’等措辞，军事合作意愿明显积极。此外，英国外交大臣在伊拉克讨论ISIL时提及提供军事设备和训练，进一步加强军事支持的正面情绪。,True,,legacy_uk_news_release,en,legacy_import,,,69a22d63d6968cf9d49a676e53ea74dd8fbab5ef,True
bdddb83dd7ef57d3,UK,2014-10-14,,,,6170,1.0,在‘Ireland to take part in Remembrance Sunday Cenotaph ceremony’中提到爱尔兰参与纪念仪式，涉及军事合作与共同牺牲，措辞如‘shared sacrifice’带有略微积极情绪，但未明确升级合作，因此评分为 +1。,True,,legacy_uk_news_release,en,legacy_import,,,04fb9f0ae6f67dc149f9dafc836e2c8574fef704,True
12ad18717e18a19c,UK,2014-10-15,,,,8486,0.0,无相关内容,False,,legacy_uk_news_release,en,legacy_import,,,0ae7b20ca9fd03502915cd29777595c3960ab872,True
faa017ec84e24e8e,UK,2014-10-16,,,,32743,-1.0,发言稿中涉及军事内容较少，主要提及英国在伊拉克和叙利亚的军事行动，如‘airstrikes’和‘training Peshmerga’等。虽然语气上偏向合作与支持，但整体措辞较为谨慎，未表现出明显积极或消极情绪，因此评分为 -1。,True,,legacy_uk_news_release,en,legacy_import,,,9f651393ca2cf8cc71ae3df17f7c486ad3b9173f,True
096a7099a948797f,UK,2014-10-17,,,,6558,2.0,发言稿中多次提到对乌克兰和黎巴嫩的军事援助，措辞如‘committed to supporting’‘in response to a direct request’表明积极支持态度，且涉及大国俄罗斯，正面权重较高。,True,,legacy_uk_news_release,en,legacy_import,,,d39494ad18ab23e4d64d5711b63087610820f39d,True
6307d8b1364cdc94,UK,2014-10-18,,,,3557,-2.0,使用‘condemn’‘threaten’等否定词，且明确涉及利比亚冲突与军事问题，负面权重较高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,21ae681e796bdb4f17d4db5668c49c799962d4d0,True
3b4b860bb8c6785f,UK,2014-10-20,,,,4635,-2.0,在关于叙利亚的发言中，使用了‘will not go unchallenged’和‘must do everything we can to stop this now’等措辞，明确反对叙利亚政权及其军事行动，并涉及大国（欧盟），负面权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,c9662ae41efb05a3ff72e2ad6b93f656fdf209aa,True
40720b0a0e034219,UK,2014-10-21,,,,14779,2.0,发言稿中提到‘confront the common threat of ISIL’和‘combat extremism’，并明确表示英国与阿联酋在安全领域的合作意愿，措辞如‘determined to support’体现明显积极态度。此外，虽然中东局势紧张，但军事相关表态总体仍为合作导向，正面情绪权重较高。,True,,legacy_uk_news_release,en,legacy_import,,,90fc4189a676ae1b04e6c2b7187f7bbae3621052,True
1be3a335353072ee,UK,2014-10-22,,,,7161,2.0,发言稿中提到英国向阿富汗安全部队赠送设备以增强其反恐能力，使用了‘committed to developing’‘valuable and sustainable capability’等措辞，表明明显积极的军事合作态度。同时，对象为阿富汗，权重为1.0，最终加权平均后得分为+2。,True,,legacy_uk_news_release,en,legacy_import,,,91de69b43619dfa88e0a32d48c4db8a5ef4667bc,True
e506152e63a6628a,UK,2014-10-23,,,,32603,0.0,无相关内容,False,,legacy_uk_news_release,en,legacy_import,,,e37def303a5cf92872484936541aa89b4724aee8,True
129908ef9433f1d1,UK,2014-10-24,,,,32761,-2.0,发言稿中多次使用‘condemn’‘illegal annexation’等负面措辞，明确反对军事冲突和非法行为，尤其是针对大国俄罗斯的批评。此外，对恐怖袭击事件表示强烈谴责，整体语气明显消极且涉及军事主题。,True,,legacy_uk_news_release,en,legacy_import,,,28b668420a22fc6570982a23cee0c314b7e05165,True
e3d31ebe3c708758,UK,2014-10-25,,,,893,0.0,无相关内容,False,,legacy_uk_news_release,en,legacy_import,,,25507b994e9ba9c9904190acf8ca1e23da54d7a1,True
f36195debaae245e,UK,2014-10-27,,,,6421,-2.0,在埃及外长访问伦敦的发言中，提到打击恐怖主义和区域安全合作，但同时提及对新闻自由、公民社会空间等问题的担忧，整体语气偏负面。此外，叙利亚政权对Dr. Abbas Khan的‘unlawful killing’被强烈谴责，使用了‘reprehensible treatment’‘brutal nature’等措辞，属于明显消极情绪，且涉及大国（叙利亚）。,True,,legacy_uk_news_release,en,legacy_import,,,2ac4b654489f48b492c0e4ed159b33acb7725d6f,True
a8f46c3244694ce4,UK,2014-10-28,,,,20301,0.0,无相关内容,False,,legacy_uk_news_release,en,legacy_import,,,8f5049657792e24ea05a9bc7d4a7a9425a05819d,True
3024f967bc1c5849,UK,2014-10-29,,,,6419,-2.0,发言稿中涉及以色列定居点问题，使用‘deplore’‘condemn’等否定词，且对象为大国以色列，负面权重更高，整体判断为明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,63262865bfe2906164be6c31a4250135966f7f3c,True
0910cf1ddbd5e582,UK,2014-10-30,,,,26886,2.0,发言稿中多次提到英印军事合作，如‘Our troops are working together in UN peacekeeping operations’和‘Our military experts are meeting on numerous occasions’等表述，语气明显积极，体现加强合作的意愿。此外，对大国印度的合作强调进一步提升了权重，整体判断为明显积极。,True,,legacy_uk_news_release,en,legacy_import,,,bebc0aacb351e5c2281f1ccd143f8122a392f11f,True
ec96e58fa57627a8,UK,2014-10-31,,,,2734,0.0,无相关内容,False,,legacy_uk_news_release,en,legacy_import,,,211aa583f6e5cf5b4a61732fac624228334e6fb1,True
5db7855dc725d03f,UK,2014-11-01,,,,2050,-2.0,使用了‘condemned the violence’‘no military solution’等措辞，明确反对军事冲突并警告相关方，整体情绪明显消极。,True,,legacy_uk_news_release,en,legacy_import,,,7ad70316ac125316bd572b0e3edb54a20549ae98,True
