record_id,country_code,published_at,url,title,speaker,content_chars,score,score_reasoning,war_related,confidence,source_kind,language,model,response_id,scored_at,content_hash,is_legacy,pipeline_version
6970425c2ee80e72,JP,2016-05-13,,,,25802,-1,发言稿中提到对朝鲜核试验和导弹发射表示谴责（'denounced North Korea's nuclear tests and subsequent missile launches'），并敦促其遵守联合国安理会决议，属于略微消极情绪。此外，双方确认了基于国际法的海洋秩序的重要性，但未涉及直接军事合作或冲突，整体语气偏中立。,True,,legacy_jp_mofa,en,legacy_import,,,3b8b7a67b1e5522537473f9df511072e17ce3536,True,
40c05a203adae5f5,JP,2016-05-17,,,,5832,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,bd529a3e066e1d2ab7361841d16ce665ef6e85b9,True,
c0e1f97754df65c5,JP,2016-05-18,,,,18650,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,09db25f66564a926cb8da69156edd9f6dd4ec0e8,True,
ee88806f252337d3,JP,2016-05-19,,,,7429,-2,使用了‘extremely cruel and atrocious incident’、‘strong protest’等强烈措辞，明确表达了对涉及美军的事件的谴责，并要求防止类似事件再次发生。由于对象为美国，权重增加，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,6ca1d41e6291ef14294a5b62110200ad529bee87,True,
a9ecc0db00acc9d9,JP,2016-05-20,,,,14990,-2,使用‘strong protest’和‘inexcusable incident’等否定词，且对象为大国美国，负面权重更高，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,b954a273c2e49ccebddc22973ece44580535454a,True,
236b4673097a6fe4,JP,2016-05-23,,,,3619,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,7bd6ada85d1034143e44d128b828e465c7445484,True,
e4e3b729f8b80f96,JP,2016-05-24,,,,15699,2,发言稿中提到日本派遣自卫队教官培训肯尼亚工程人员，使用‘contribute to’‘advance cooperation’等正面措辞，涉及军事合作且对象为联合国和肯尼亚，整体判断为明显积极。,True,,legacy_jp_mofa,en,legacy_import,,,0cfb8630210997d805468e981896f2734f8c9e80,True,
95d54e492e13e989,JP,2016-05-25,,,,2600,-1,提及区域安全议题（俄罗斯、乌克兰、叙利亚），但未使用强烈负面措辞，仅属外交性关切，权重因涉及大国而提升。,True,,legacy_jp_mofa,en,legacy_import,,,c732240de38400a7a3660cc7f36b5e51484154b6,True,
e9d53ebb384ac117,JP,2016-05-26,,,,22824,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,bab2a137d7ffc477cb3c8c363d5011b15c35578e,True,
6c465d207d5e84d7,JP,2016-05-27,,,,32761,-2,发言稿中提到‘我们坚决谴责朝鲜1月进行的核试验及其多次弹道导弹发射’，使用了‘condemn in the strongest terms’这样的强烈措辞，并明确要求朝鲜遵守联合国安理会决议，整体语气明显消极且涉及大国（朝鲜）。此外，提到南海和东海问题时，虽然语气较为克制，但表达了对局势的担忧，进一步拉低军事主题的情绪。,True,,legacy_jp_mofa,en,legacy_import,,,4978701ba338f6e431a111cdcbd043e757bee29a,True,
db4c4543b7e219a4,JP,2016-05-28,,,,24883,2,在军事领域，日本与越南讨论了加强海上执法能力的合作，并提到提供巡逻艇和人力资源开发合作。使用了‘solid support’‘strengthen cooperation’等积极措辞，且涉及大国中国（南海问题），因此加权后整体判断为明显积极。,True,,legacy_jp_mofa,en,legacy_import,,,9babac7761b006bcaeecfe14a65174af14a81da4,True,
2996bc220bbe1268,JP,2016-05-30,,,,3977,2,发言稿提到日本派遣自卫队成员作为国际顾问参与埃塞俄比亚的冲突预防课程，并强调日本对非洲维和能力的支持，使用了‘continue to provide meaningful assistance’等措辞，整体语气明显积极。,True,,legacy_jp_mofa,en,legacy_import,,,9ca9d516b2074ed44d837b9a2e9de8962c3f1e5c,True,
32144277897fbda4,JP,2016-05-31,,,,18535,-2,使用了‘serious provocation’‘totally unacceptable’等否定措辞，明确反对朝鲜的导弹发射行为，且对象为涉及地区安全的大国，负面权重更高，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,17d7723685e2e1522e93521ce5db585b9014c303,True,
088beb1d2f4c0433,JP,2016-06-01,,,,10068,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,204c43c5f22aa7ef3e22367ef9bfae9dec67522a,True,
f92b5e75fa6aed53,JP,2016-06-02,,,,18472,-1,提及中国在东海开发天然气田，使用‘extremely regrettable’和‘strong demands’等措辞表达不满，但语气仍保持外交克制。此外，涉及朝鲜与中国的互动时，虽未直接批评，但强调对朝鲜的制裁需严格执行，整体军事情绪略微消极。,True,,legacy_jp_mofa,en,legacy_import,,,34ae1627b13964348fd92f142837af0606fe6b39,True,
d1bfeb922fa06a8b,JP,2016-06-03,,,,5692,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,0739976701b4991a46af5201ad28b9a18ee7f0e0,True,
9ad9e4a0c5896742,JP,2016-06-05,,,,2510,-2,使用‘extreme regret’‘strong protest’等措辞，对军事相关纪律问题表达明确不满，且涉及大国美国，负面权重更高，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,b3fe76841e1701eb6b24d4e6194cb5f34794af26,True,
bc875613f7ab92b4,JP,2016-06-06,,,,7301,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,4e18b18558b3f9439a26aeddb72bdaecac771950,True,
71cd1ed8a1d113e8,JP,2016-06-07,,,,12509,-2,发言稿中涉及军事议题，如冲绳美军基地问题、南中国海仲裁案及中国对韩国部署萨德系统的反对等。使用了‘regrettable’（遗憾）和‘unacceptable’（不可接受）等措辞，并提到加强监管和防止再发的措施，但整体语气仍偏向负面，特别是针对美军相关事件表达了明确批评态度。此外，大国（美国、中国）为主要对象，权重提升。,True,,legacy_jp_mofa,en,legacy_import,,,5c3bf135f275a25ae783cdd6ec3701c6652488bd,True,
bac7a0eef902e4b8,JP,2016-06-08,,,,9584,-2,使用‘unacceptable’和‘regretful’等否定词，明确反对韩国在竹岛的军事演习行为，且对象为大国（韩国），负面权重更高，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,2bb6784f6e8902863f3f0ca682d6d7f16d19cf50,True,
5b4b075b4de619a0,JP,2016-06-09,,,,2499,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,173c77160d6ae90fe7c08aec6265572488f6ee08,True,
66a38df72b8c5c8e,JP,2016-06-10,,,,13600,-2,使用‘seriously concerned’‘unilaterally raises tensions’等负面措辞，明确反对中国军舰进入日本毗连区，并敦促中方停止此类行为。涉及大国（中国），负面权重更高，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,e00804379b26cca02d236a7af5214de7ca21acd5,True,
20ca3d9ae64d43b0,JP,2016-06-13,,,,2787,-3,使用了‘resolutely condemn’等强烈谴责措辞，明确针对恐怖主义行为，且对象为美国这一大国，负面情绪权重更高，整体判断为极度消极。,True,,legacy_jp_mofa,en,legacy_import,,,f30800a9e361b015a4682b159e98fbc526313d36,True,
d073ec8ba37ce5ad,JP,2016-06-14,,,,16377,-1,提及南中国海问题时表达了对和平与稳定的关注，使用了‘直接影响和平与稳定’等措辞，态度略微消极；同时核裁军议题中呼吁国际合作但未涉及直接军事对抗情绪，整体偏中性略消极。,True,,legacy_jp_mofa,en,legacy_import,,,549be177118df7579b41fd245ecf09b8b219f03c,True,
bf70ff1b8f5c7276,JP,2016-06-17,,,,15622,-2,发言稿中涉及中国海军舰艇通过日本邻接区的问题，使用了‘expressed our concerns’‘unilaterally escalating its activities’等措辞，表达对中方军事活动的担忧，且对象为中国，负面权重更高，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,099890ec27cb4e4d40538e0a97aa67f8fe8981e3,True,
54d2bcfa10e7025f,JP,2016-06-20,,,,359,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,83dd58568cd3ec406d4d37fda36b6834522205e4,True,
3e08c0ee3b899a20,JP,2016-06-21,,,,6937,-2,使用‘concern’和‘unilateral actions that heighten tensions’等措辞，明确表达对中国的军事活动不满，且对象为中国，负面权重更高，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,064750ef202589ec394684dfe954a05fa59b68d8,True,
3fd24f734e3ef342,JP,2016-06-22,,,,14561,-3,使用了‘strong protest’‘totally unacceptable’等强烈否定措辞，明确反对朝鲜的导弹发射行为，并呼吁联合国安理会发出强硬信息。涉及大国如美国、韩国、中国和俄罗斯，且军事议题贯穿多个问答，整体判断为极度消极。,True,,legacy_jp_mofa,en,legacy_import,,,936e8f286bac0e21d7ade5314af898489f524dee,True,
5e8fbef768178fbc,JP,2016-06-23,,,,8938,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,8851fa598bf2de0adfa3df0c0e29ce020dda2ea8,True,
0440c3bed50c2f90,JP,2016-06-24,,,,2364,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,18d14b78e67924ad58a1e8b7a8ef2cdcf66fc562,True,
b079c0048a6fb1a7,JP,2016-06-27,,,,965,2,使用‘welcomes’和‘strengthen the efforts to prevent proliferation’等表述，明确欢迎印度加入导弹技术控制机制，属明显积极。,True,,legacy_jp_mofa,en,legacy_import,,,98d06797a6c991c780e8dcbbf905bf0e86209ba6,True,
b9eff4f5390a548a,JP,2016-06-28,,,,17634,-1,提及中国军舰进入日本邻接区和领海事件，使用‘确认应确认事项’等措辞，态度谨慎但略带负面情绪。此外，关于冲绳美军相关事件的讨论中提到防止再发措施，语气中带有对现状的不满，但仍保持外交克制。,True,,legacy_jp_mofa,en,legacy_import,,,5d72713a361c838aec1c65f8b937bd87875a9089,True,
e9d5d558d7cb3aca,JP,2016-06-29,,,,9296,-2,在土耳其恐袭事件中使用‘firmly condemns’等强烈措辞，明确反对恐怖主义行为，负面情绪显著且涉及安全议题，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,4de678fefb7dafcce95546f510b37945bccc0b66,True,
678ee40535101f92,JP,2016-06-30,,,,4687,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,e5fe4e819ed0760fe7172cca05dc200875493e4c,True,
831d1549577e7951,JP,2016-07-01,,,,1198,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,c09934310c0adf0bb084128bed9fbde14f327229,True,
2a70d21d85ef556b,JP,2016-07-02,,,,19835,-3,使用了‘strongly condemns’等强烈谴责措辞，明确反对恐怖主义行为，且涉及军事行动和安全问题，负面情绪权重较高。,True,,legacy_jp_mofa,en,legacy_import,,,3cfed95f39fd7cd49af67ad8159bdc60a7cc7e5c,True,
e6ea181d2454166b,JP,2016-07-03,,,,15882,-2,发言稿中多次使用‘condemn’‘strongly condemned’等词汇谴责恐怖袭击，且明确涉及国际安全与反恐合作，语气明显消极。此外，对象为联合国安理会及孟加拉国，属于大国相关议题，负面权重更高。,True,,legacy_jp_mofa,en,legacy_import,,,c683bbd21c769bf26771fd0baf3a9efd08f6802a,True,
3776bd5c3ec3f4ff,JP,2016-07-04,,,,4706,-3,使用‘strongly condemns’‘firmly condemned’等强烈谴责措辞，针对恐怖主义行为表达极度消极态度，且涉及国际安全合作。,True,,legacy_jp_mofa,en,legacy_import,,,9e64ae96231c23462be5a1b8aa16d7829f22a6ec,True,
ff17ac953f1727e8,JP,2016-07-05,,,,11664,-1,发言中提到恐怖袭击事件，使用了‘most regrettable’和‘strong indignation’等措辞，表达了对安全问题的关切，但未直接涉及军事行动或政策，整体情绪略微消极。,True,,legacy_jp_mofa,en,legacy_import,,,25baf5a54e448fb2bd6ae39725d9be6a9abd9a08,True,
f2c6fdb1577868c3,JP,2016-07-06,,,,13541,-2,使用‘firmly condemned’等强烈措辞谴责恐怖主义行为，明确表达反恐合作意愿，但整体语气仍偏负面，因涉及大国（印度）且加权计算后为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,98ec25f37b5663a205d6ac11d86592318aaad34f,True,
335a356e917fcc61,JP,2016-07-08,,,,5660,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,2b554e25fd157aba572626acb36f4ee603c39ec9,True,
6d0f16cd90482371,JP,2016-07-11,,,,1477,2,使用‘frankly exchange views’‘deepen understanding’等措辞，表明在军事合作与威慑对话方面有明显积极的合作意愿，且涉及美国这一大国，正面权重更高。,True,,legacy_jp_mofa,en,legacy_import,,,fc5d8296df8591f6e519ce4fcc953e322af4705b,True,
42605e54016bbefa,JP,2016-07-12,,,,13693,-2,发言稿中涉及军事主题的内容包括南苏丹的安全局势和日本自卫队的撤离准备，以及菲律宾与中国在南海仲裁案中的争端。虽然对自卫队人员的安全表示关切并采取保护措施（略微积极），但整体语气因提及冲突、恐怖袭击和军事紧张局势而偏消极。特别是强调‘Level 4: Evacuate and avoid all travel’等措辞，表明高度警戒。此外，南海问题上提到中国的不合作态度进一步加剧了地区安全担忧。综合加权后判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,35f066e3e0ad34a91f451857790da3077d42a343,True,
0df02492209c9d17,JP,2016-07-13,,,,6642,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,f4007738f6469362c9ecd94068b8ef1ea43a251b,True,
9e215f5ae602ce42,JP,2016-07-14,,,,981,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,ff69a4f68e14b82f143567404420a106b34c1105,True,
514d6d2448d289cc,JP,2016-07-15,,,,32763,-2,发言稿中多次使用‘strongly condemn’‘firmly condemn’等明显消极措辞，尤其是在涉及法国和孟加拉国的恐怖袭击事件时。此外，与越南讨论了南中国海问题并表达了对提升海上执法能力的支持，但整体军事相关情绪仍以负面为主。,True,,legacy_jp_mofa,en,legacy_import,,,0d927b067b6eea1cd1d78b6ad5bf2e8a32b4a43d,True,
672cb9c504cd72a7,JP,2016-07-16,,,,15261,-2,发言稿中涉及军事议题，如日本对南中国海问题及朝鲜局势的表态。使用了‘resolutely condemned’等措辞表达对恐怖袭击的强烈谴责，并强调遵守国际法和航行自由的重要性，但整体语气偏负面，尤其针对大国（如中国）。,True,,legacy_jp_mofa,en,legacy_import,,,feebae412c8af36103efcdc5b6d37d0333cbcfd9,True,
df1756ea7d3dcdfe,JP,2016-07-17,,,,2580,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,9b687713c3dd4791cedb442c5969e434685fe9f5,True,
39286dd1c982b1c9,JP,2016-07-19,,,,5101,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,e847d3f7c3ec6e76f0429f49a360a5ecdee07482,True,
22107e90b17cbf59,JP,2016-07-20,,,,5500,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,52ea48a5d8fd434487f735a2459d1db1112b2d5e,True,
eecf33021f691ede,JP,2016-07-21,,,,3820,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,3af5c5301925b2f75c77d51e5dad36a0b12d4791,True,
20bd38c6efd86ab1,JP,2016-07-22,,,,1054,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,15af1d413226ba1d771a443cab426420751c207d,True,
6d74175af8d8c648,JP,2016-07-23,,,,962,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,04f23701a966f1bf3af4a04df568af662ff41584,True,
9c05aa003327ecb7,JP,2016-07-24,,,,4862,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,5be009c99dce633f5ff2bae1b97ad07d6e8fb3e3,True,
a8725561dd44c7fd,JP,2016-07-25,,,,31456,-2,发言稿中涉及军事议题，如日本与菲律宾的防务合作（提供巡逻艇、联合训练等），以及对南海和东海问题的表态。整体语气偏负面，尤其在涉及中国时使用了‘strong opposition’等措辞，并明确反对单方面改变现状的行为。此外，对朝鲜导弹和核问题表达了强烈谴责（‘condemned in the strongest terms’）。由于涉及大国（中国、朝鲜）且负面措辞较多，加权后判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,76add9d8755f23fb419f0863fbeb628ca279a8e5,True,
8f858213e67b4b10,JP,2016-07-26,,,,13336,-2,在多个问答中提到南海和东海问题，使用了‘严重关切’‘反对任何单方面改变现状的行为’等措辞，且明确涉及中国，负面情绪权重较高。此外，关于朝鲜问题也表达了强烈敦促，整体军事议题偏向明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,b0efd85302e790ef4c8409b2023ab055e38b1aa6,True,
115529c89a3d51f2,JP,2016-07-27,,,,28303,-2,发言稿中涉及军事议题，如南中国海问题和朝鲜核导威胁。在南中国海问题上使用了‘serious concern’等措辞，并明确提到对仲裁裁决的法律约束力的支持，整体语气明显消极。此外，对朝鲜的军事行为使用了‘totally unacceptable’等强烈批评性语言，负面权重更高，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,6a625c964701a19a4d076cabcab2858bce27f840,True,
06d10c21e247bae9,JP,2016-07-28,,,,1951,-2,使用‘strongly condemns’和‘unequivocal condemnation’等否定词，明确反对恐怖主义行为，语气明显消极且涉及军事安全领域。,True,,legacy_jp_mofa,en,legacy_import,,,64f7859ef744034e8f5342126fef66b99e2c5574,True,
941ce911c3bf04e0,JP,2016-07-29,,,,17677,1,发言稿中涉及军事合作意愿，如‘希望与马来西亚在区域稳定和和平解决问题上合作’，并提到对朝鲜问题的压力，但语气礼貌且合作导向，整体为略微积极。,True,,legacy_jp_mofa,en,legacy_import,,,110ea6a1a2d6183c2b37e310613f94bb53fbc0ee,True,
73baf6388cb3ba37,JP,2016-08-01,,,,1881,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,443b7edbc6eda7183128778a1a8baec67d2e5af1,True,
47cfd88a11b8f744,JP,2016-08-02,,,,13977,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,b6fb63927a5c76c83bb1fc7d70f788706c2577c8,True,
1d8f49c976a80737,JP,2016-08-03,,,,16094,-2,发言中提到朝鲜发射导弹进入日本专属经济区，使用了‘挑衅行为’等表述，并强调继续收集信息以确保日本的和平与安全，语气明显消极。此外，关于日俄关系，提到北方领土问题并强调需要通过对话解决，整体军事相关情绪偏负面。,True,,legacy_jp_mofa,en,legacy_import,,,1b2d19a7ade5a3ef64b077f3081e4c4f8858c1ac,True,
518c1d50026cc79e,JP,2016-08-04,,,,709,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,0b81fa66d8527050e8792eb185c1064a38e62792,True,
665e76a03d4978c1,JP,2016-08-05,,,,11931,-2,使用‘strongly protest’等否定词，明确反对中国海警船进入钓鱼岛周边海域，且对象为中国，负面权重更高，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,2db401526c4dbab8ec16fddb919a0b7b4a29112a,True,
2aeb51455c9128cc,JP,2016-08-06,,,,2247,-3,使用‘strongly protest’‘unilateral escalation’‘cannot accept’等强烈否定措辞，明确反对中国海警船的行为，并要求立即撤离，语气极度消极且涉及大国中国，负面权重更高。,True,,legacy_jp_mofa,en,legacy_import,,,275f825fb254844d3161ec5d4cb99d1fd85068ce,True,
b94b06f59ff25245,JP,2016-08-07,,,,4405,-3,发言中使用强烈措辞，如“strongly protested against”，“violation of Japan’s sovereignty”，“cannot be approved whatsoever”，“unilateral activities that further raise tensions”，“significantly raise tensions”，“unilateral escalations”等，针对中国政府船只多次侵入尖阁诸岛领海和邻接区，涉及国家为中国（大国），负面情绪明显且伴有多次强烈抗议，负面权重和大国权重均加成，整体判断为极度消极。,True,,legacy_jp_mofa,en,legacy_import,,,2ce66d1b448abf6c6757ac482a395bb7bc09d3f7,True,
557d5685d7d729a0,JP,2016-08-08,,,,8830,-3,"多段文字反复使用‘strongly protested’,‘violation of Japan’s sovereignty’,‘cannot be approved whatsoever’,‘unilateral activities that further raise tensions’,‘intrusion into territorial waters’等强烈否定措辞，明确反对中国政府船只入侵尖阁诸岛海域；涉及大国中国，负面情绪加权，整体判断为极度消极。",True,,legacy_jp_mofa,en,legacy_import,,,613793991d9e33d0677ca52d18593ee9cd09f21a,True,
b4193f2351f82de9,JP,2016-08-09,,,,6751,-3,发言中多次使用‘strongly protested’、‘violation of Japan’s sovereignty’、‘unilateral activities that further raise tensions’、‘strongly demand’等强烈否定措辞，明确针对中国政府船只反复进入日本钓鱼岛领海的问题，涉及大国中国，负面权重和大国权重叠加强化负面情绪，整体判断为极度消极。,True,,legacy_jp_mofa,en,legacy_import,,,9bb7dd296200af9020b46bddd45f65214667a0d4,True,
0b2de9e2e0200339,JP,2016-08-10,,,,6593,-3,使用‘strongly protest’等否定词，且对象为中国，负面权重更高，整体判断为极度消极。,True,,legacy_jp_mofa,en,legacy_import,,,2bc07e7d8c3502a9852defe61a0575d9731f5a9d,True,
24f1f926b3b1fc53,JP,2016-08-11,,,,16581,2,在与菲律宾的会谈中，日本表示将支持菲律宾提升海上安全能力，包括提供巡逻艇和租赁海上自卫队训练机（TC-90），并提到加强两国国防当局的合作，使用了‘希望促进合作’等正面措辞，且对象为涉及大国关系的菲律宾，权重较高，整体判断为明显积极。,True,,legacy_jp_mofa,en,legacy_import,,,874f31535d44b6dc400886104b24209bae526304,True,
60ad4c650ffabcdb,JP,2016-08-12,,,,6097,-2,提及朝鲜核与导弹问题时使用‘unforgivable provocation’等强烈措辞，且涉及大国（日本、韩国、美国），负面权重更高，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,e15c303664af91a3984b07878484daedafcd36f7,True,
70dce8d5e6d41021,JP,2016-08-15,,,,2263,-2,使用‘strongly protested’‘extremely regrettable’等否定词，且对象为韩国，负面权重更高，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,68c31e1aeb46b6a82cd56ced151ea915961a6946,True,
19b44084e032380b,JP,2016-08-17,,,,3671,-3,使用‘strongly protested’‘a violation of Japan’s sovereignty and cannot be accepted whatsoever’等措辞，明确表达对军事领域事件的强烈反对，并涉及大国中国，负面权重更高，整体判断为极度消极。,True,,legacy_jp_mofa,en,legacy_import,,,4be59deeb92163fa5e6106dbd14bcbf40e3c596c,True,
5ac6ca04104df904,JP,2016-08-19,,,,5010,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,1f6a2c54f2694cdc853204e42ceecca3b090c7e3,True,
10d6d8680c97fdee,JP,2016-08-21,,,,4281,-3,在涉及日本与中国在钓鱼岛（尖阁诸岛）水域的事件中，使用了“strongly protested”，“violation of Japan’s sovereignty”，“cannot be accepted whatsoever”，“entirely unacceptable”，“must leave immediately”等极强否定和警告措辞，且对象为中国这一大国，负面情绪加权和大国权重均提升，判断为极度消极。,True,,legacy_jp_mofa,en,legacy_import,,,2a6547dd7f241793dd5cc9f720f443746a3d670c,True,
0504622b42226af2,JP,2016-08-22,,,,6783,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,99a226761fc35b598fa60c4d02add77ddf8fa7d6,True,
c07d58d6dd0a0c1a,JP,2016-08-24,,,,27197,-2,发言稿中涉及军事议题，如对朝鲜导弹发射表示‘totally unacceptable’、对中国在东海的行为表达‘strongly urged’冷静局势，以及对韩国议员登陆竹岛表示抗议（‘expressed regret’和‘made a protest’）。这些措辞整体偏负面，且对象为大国，权重较高，综合判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,81882e9ba9591b6e0cea7f6488f3aba84c5f6c76,True,
063baf641fdc8914,JP,2016-08-25,,,,4638,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,4afdcfc3ff4e087a5d428ff8f17585475226724d,True,
40c2ed1b15cda4bd,JP,2016-08-26,,,,27267,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,d0cebf661aa33923d82e7a2b3195d911764c0b9b,True,
b07bd0cadb6ce22f,JP,2016-08-27,,,,32755,-1,在发言稿中，军事相关内容较少，仅提到日本自卫队在肯尼亚训练军事工程人员以及对联合国维和行动的支持。措辞如‘提升联合国维和行动能力’属于略微积极的表述，但整体语气偏信息性，未体现强烈情绪。,True,,legacy_jp_mofa,en,legacy_import,,,1fe7b944d3a8bb93da54bb74f2c3c42d9f1b5c31,True,
7e9174ddf8bd4631,JP,2016-08-28,,,,32762,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,a246122de205b5d7a5c985f6099692fbdee015e4,True,
ade401f8bb894883,JP,2016-08-29,,,,4214,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,dc1775e3ddee075b5ecca8c63997afa2fee9e29d,True,
d721af1b3a18a321,JP,2016-08-30,,,,2267,-3,使用‘strongly condemns’等否定词，明确反对恐怖主义行为，且语气强烈，整体判断为极度消极。,True,,legacy_jp_mofa,en,legacy_import,,,c7ee7a038ec3319f0c625ab98cbdb801cb27de21,True,
eb415c737d5705e5,JP,2016-08-31,,,,4616,0,无相关内容,False,,legacy_jp_mofa,en,legacy_import,,,0de4b4dca5729118eaab5b91dd1d5fc9a7933346,True,
8a914cb4423e573c,JP,2016-09-01,,,,9959,2,使用了‘contribute even further to global peace and stability’和‘reinforcement of defense cooperation’等措辞，表明日本在安全领域的积极合作态度。虽然提到恐怖主义威胁，但整体语气偏向正面合作意愿，且对象为沙特阿拉伯这一大国，权重较高。,True,,legacy_jp_mofa,en,legacy_import,,,3d2aaec49f25cf68b844e233f04f91eacbfdd5ac,True,
ab31a3fa0e7b65fe,JP,2016-09-02,,,,8832,-1,提及东中国海和北方领土问题，使用‘closely monitor’‘urge calm’等措辞，表达对安全局势的关注但未强烈谴责，整体略显消极。,True,,legacy_jp_mofa,en,legacy_import,,,a2f48afa579622412b9f12dc6a98a66a4e963239,True,
e0a291b34a25d350,JP,2016-09-03,,,,22170,1,在安全领域，提到日俄安全讨论和防务部门互动，措辞如‘有意义的讨论’‘继续交换意见’属于略微积极，权重因涉及俄罗斯而增加。,True,,legacy_jp_mofa,en,legacy_import,,,084c97b6db4ad1d60f9b96059740f1ae0401faeb,True,
47b839bd78cf96b4,JP,2016-09-05,,,,17212,-1,在涉及中国东海和南海问题时，使用了‘regrettable’和‘urge to end actions that unilaterally raise tensions’等措辞，语气略微消极。虽然未直接涉及军事合作，但对区域安全表达了担忧，因此评为略微消极。,True,,legacy_jp_mofa,en,legacy_import,,,00a0434937ce46c1a9c05aacfd5d52f6c9811c4a,True,
29fcf77a862f801c,JP,2016-09-06,,,,32756,2,在军事合作方面，日本与菲律宾达成多项协议，包括提供巡逻船、提升海上安全能力等，措辞如‘intends to continue enhancing security and defense cooperation’表明明显积极态度。此外，在南中国海问题上，双方强调了基于法治的和平解决争端，进一步强化了军事合作的正面情绪。,True,,legacy_jp_mofa,en,legacy_import,,,aa6d7ef24f4094b5fa915dc2efbea4839a5940b9,True,
aae143cebe6ddd06,JP,2016-09-07,,,,32742,-2,发言稿中涉及军事议题，主要体现在对朝鲜导弹发射的强烈谴责（'unforgivable provocation'），以及对南海问题强调基于国际法的和平解决。这些表述对大国（如中国、朝鲜）有明显负面情绪，且措辞直接，整体判断为明显消极。,True,,legacy_jp_mofa,en,legacy_import,,,ffcbbf959e1d23a78404f4f364b1f66ecf4979c6,True,
438f7d2edae95441,JP,2016-09-08,,,,8163,-2,发言稿中涉及军事议题，包括对南海和朝鲜问题的表态。使用了‘seriously concerned’‘grave threat’等措辞，并明确反对单方面改变现状及朝鲜导弹发射行为，整体情绪明显消极，尤其针对大国（中国、朝鲜），负面权重更高。,True,,legacy_jp_mofa,en,legacy_import,,,576581bb4f1b9085a92d78e9fc8f5cd0bfb50769,True,
a5dd686786f94975,JP,2016-09-09,,,,21269,-3,发言稿中多次使用‘strongly condemn’‘totally unacceptable’等极度消极措辞，明确谴责朝鲜核试验及其军事挑衅行为，并强调其对地区和国际安全构成严重威胁。涉及大国如美国、韩国、中国和俄罗斯，负面情绪权重进一步提升，整体判断为极度消极。,True,,legacy_jp_mofa,en,legacy_import,,,ca50d25b426c624f889342aa9553c14ca8d3910e,True,
